cct,u,v
2911.4892644466017,0.2538091171480186,0.34878031216470773
2918.767987607718,0.2535345589766094,0.34868278854934326
2926.0649075767374,0.2532608312014436,0.3485849454145574
2933.380069845679,0.2529879326744595,0.3484867843631039
2940.7135200202933,0.25271586224134274,0.34838830700362433
2948.0653038203436,0.25244461874157215,0.3482895149505678
2955.4354670798944,0.2521742010084668,0.3481904098241096
2962.824055747594,0.25190460786923274,0.34809099325007137
2970.231115886963,0.251635838145009,0.3479912668598396
2977.6566936766803,0.25136789065091497,0.34789123229028596
2985.1008354108717,0.2511007641960962,0.34779089118368584
2992.5635874993986,0.25083445758377154,0.34769024518763886
3000.044996468147,0.2505689696112792,0.3475892959549874
3007.5451089593175,0.25030429907012364,0.3474880451437369
3015.063971731716,0.25004044474602144,0.347386494416975
3022.601631661045,0.2497774054189484,0.3472846454427919
3030.158135740197,0.24951517986318544,0.3471824998941994
3037.7335310795474,0.2492537668473652,0.34708005944905157
3045.3278649072463,0.24899316513451786,0.34697732578996354
3052.941184569514,0.2487333734821182,0.3468743006042329
3060.5735375309378,0.24847439064213125,0.34677098558375924
3068.224971374765,0.24821621536105842,0.3466673824249637
3075.8955338032015,0.2479588463799842,0.3465634928287107
3083.5852726377097,0.2477022824346214,0.34645931850022704
3091.2942358193036,0.2474465222553582,0.34635486114902364
3099.0224714088517,0.24719156456730304,0.34625012248881537
3106.770027587373,0.24693740809033143,0.34614510423744227
3114.536952656342,0.24668405153913137,0.3460398081167906
3122.3232950379825,0.2464314936232495,0.34593423585271366
3130.129103275577,0.2461797330471363,0.3458283891749531
3137.954426033766,0.24592876851019244,0.3457222698170609
3145.79931209885,0.24567859870681397,0.34561587951631995
3153.663810379097,0.24542922232643788,0.34550922001366635
3161.5479699050447,0.24518063805358814,0.3454022930536114
3169.4518398298073,0.24493284456792053,0.3452951003841634
3177.3754694293816,0.24468584054426817,0.3451876437567499
3185.3189081029545,0.2444396246526871,0.3450799249261399
3193.282205373212,0.24419419555850108,0.3449719456503676
3201.265410886645,0.24394955192234707,0.3448637076906533
3209.2685744138616,0.24370569240021991,0.3447552128113278
3217.291745849896,0.24346261564351818,0.3446464627797553
3225.3349752145205,0.24322032029908783,0.3445374593662565
3233.3983126525563,0.24297880500926794,0.3444282043440322
3241.4818084341878,0.24273806841193535,0.34431869948908767
3249.5855129552733,0.2424981091405488,0.3442089465801556
3257.709476737661,0.24225892582419448,0.3440989473986215
3265.853750429505,0.2420205170876291,0.3439887037284474
3274.018384805579,0.24178288155132577,0.34387821735609686
3282.2034307675926,0.24154601783151736,0.34376749007045954
3290.4089393445115,0.24130992454024078,0.3436565236627768
3298.6349616928724,0.24107460028538163,0.3435453199265672
3306.881549097104,0.24084004367071757,0.3434338806575512
3315.148752969847,0.24060625329596252,0.34332220765357807
3323.4366248522715,0.24037322775681044,0.34321030271455144
3331.745216414402,0.24014096564497947,0.3430981676423561
3340.0745794554377,0.23990946554825446,0.34298580424078395
3348.424765904076,0.2396787260505316,0.342873214315462
3356.795827818836,0.23944874573186126,0.34276039967377825
3365.187817388383,0.2392195231684912,0.3426473621248099
3373.600786931854,0.23899105693291012,0.3425341034792512
3382.0347888991832,0.23876334559389037,0.3424206255493406
3390.489875871431,0.23853638771653127,0.34230693014879005
3398.966100561109,0.23831018186230146,0.3421930190927125
3407.463515812512,0.23808472658908192,0.3420788941975513
3415.982174602043,0.2378600204512089,0.3419645572810092
3424.522130038548,0.23763606199951567,0.3418500101619776
3433.083435363644,0.23741284978137547,0.3417352546604663
3441.666143952053,0.23719038234074352,0.3416202925975335
3450.270309311933,0.23696865821819937,0.3415051257952158
3458.895985085213,0.23674767595098842,0.3413897560764589
3467.5432250479257,0.23652743407306462,0.3412741852650486
3476.2120831105453,0.23630793111513115,0.3411584151855417
3484.9026133183215,0.23608916560468318,0.34104244766319736
3493.6148698516167,0.23587113606604856,0.3409262845239093
3502.3489070262463,0.23565384102042938,0.3408099275941371
3511.104779293811,0.23543727898594372,0.3406933787008395
3519.8825412420456,0.23522144847766585,0.3405766396714062
3528.6822475951503,0.23500634800766815,0.3404597123335917
3537.503953214138,0.2347919760850611,0.34034259851544724
3546.3477130971737,0.23457833121603489,0.3402253000452564
3555.213582379916,0.2343654119038992,0.34010781875146706
3564.101616335866,0.234153216649124,0.33999015646262704
3573.0118703767057,0.23394174394938005,0.33987231500731785
3581.944400052647,0.23373099229957878,0.3397542962140902
3590.8992610527785,0.2335209601919123,0.33963610191139854
3599.87650920541,0.23331164611589342,0.3395177339275374
3608.8762004784235,0.23310304855839564,0.33939919409057673
3617.8983909796193,0.23289516600369203,0.33928048422829793
3626.943136957068,0.23268799693349582,0.33916160616813135
3636.0104947994605,0.23248153982699857,0.33904256173709196
3645.100521036459,0.23227579316091,0.3389233527617172
3654.21327233905,0.23207075540949698,0.33880398106800463
3663.3488055198977,0.2318664250446224,0.3386844484813494
3672.507177533697,0.23166280053578384,0.3385647568264825
3681.6884454775313,0.23145988035015205,0.33844490792740994
3690.892666591225,0.23125766295260983,0.3383249036073506
3700.1198982577025,0.23105614680579004,0.3382047456886764
